incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
811606857,C17033068,7/5/2017 1:08,DUI,DUI,,22900 Block SE 8 ST,,SAMMAMISH,WA,98074,,47.6017645,-122.0337549,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.0337549 47.6017645),1,Wednesday,Traffic
811606855,C17033072,7/5/2017 1:21,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,S 192 ST & 47 AV S,,SEATAC,WA,98188,,47.4307425,-122.2753422,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.2753422 47.4307425),1,Wednesday,Drugs
811890552,C17033252,7/5/2017 1:40,"LARCENY, TFA","LARCENY, TFA",,9600 Block 30 AV SW,,SEATTLE,WA,98126,,47.5174242,-122.3713981,7/8/2017 5:30,8/4/2017 5:32,POINT (-122.3713981 47.5174242),1,Wednesday,Theft from Vehicle
811741104,C17033131,7/5/2017 3:00,"THEFT, AUTO","THEFT, AUTO",,13400 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4830478,-122.2488687,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.2488687 47.4830478),3,Wednesday,Theft of Vehicle
811741103,C17033200,7/5/2017 3:45,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,21800 Block SE 248 ST,,MAPLE VALLEY,WA,98038,,47.3796485,-122.0502363,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.0502363 47.3796485),3,Wednesday,Property Crime
812192809,C17033084,7/5/2017 4:43,MAIL THEFT,MAIL THEFT,,11600 Block SE 89 ST,,NEWCASTLE,WA,98056,,47.5230408,-122.1856624,7/12/2017 5:30,8/4/2017 5:32,POINT (-122.1856624 47.5230408),4,Wednesday,Property Crime
811606853,C17033123,7/5/2017 5:30,"LARCENY, TFB","LARCENY, TFB",,20400 Block INTL BLVD S,,SEATAC,WA,98158,,47.4389284,-122.3016429,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.3016429 47.4389284),5,Wednesday,Theft
811741102,C17033087,7/5/2017 5:30,"ASSAULT, AGGRAVATED","ASSAULT, AGGRAVATED",,7200 Block S 129,,SEATTLE,WA,98178,,47.4875115,-122.241598,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.241598 47.4875115),5,Wednesday,Assault
812294222,C17034339,7/5/2017 6:00,"BURGLARY, RES., F/E","BURGLARY, RES., F/E",,87200 Block NE OLD CASCADE HWY,,SKYKOMISH,WA,98288,,47.7078322,-121.3759287,7/13/2017 5:30,8/11/2017 5:33,POINT (-121.3759287 47.7078322),6,Wednesday,Breaking & Entering
811606852,C17033091,7/5/2017 6:30,TRESPASS,TRESPASS,,6100 Block NE 175 ST,,KENMRE,WA,98028,,47.7578293,-122.2621512,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.2621512 47.7578293),6,Wednesday,Property Crime
811741101,C17033097,7/5/2017 6:45,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,11600 Block 1 AV S,,BURIEN,WA,98168,,47.4994433,-122.3336945,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3336945 47.4994433),6,Wednesday,Assault
812981600,C17701994,7/5/2017 7:10,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
812981598,C17701995,7/5/2017 7:15,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
812981599,C17701996,7/5/2017 7:15,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
811741100,C17033226,7/5/2017 7:30,"LARCENY, TFA","LARCENY, TFA",,18800 Block AURORA AV N,,SHORELINE,WA,98133,,47.7658782,-122.3458395,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3458395 47.7658782),7,Wednesday,Theft from Vehicle
812981597,C17701998,7/5/2017 7:40,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
812981596,C17701999,7/5/2017 7:45,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
812981595,C17702000,7/5/2017 7:50,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
812981594,C17702001,7/5/2017 7:55,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),7,Wednesday,Theft
811741099,C17033270,7/5/2017 8:00,"LARCENY, TFA","LARCENY, TFA",,17200 Block 30 AV S,,SEATAC,WA,98188,,47.4476336,-122.2944527,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.2944527 47.4476336),8,Wednesday,Theft from Vehicle
811890548,C17033245,7/5/2017 8:00,SUSPICIOUS VEHICLE,SUSPICIOUS VEHICLE,,23500 Block SE 380 ST,,ENUMCLAW,WA,98022,,47.2601041,-122.0283921,7/8/2017 5:30,8/4/2017 5:32,POINT (-122.0283921 47.2601041),8,Wednesday,Other
812981592,C17702002,7/5/2017 8:00,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),8,Wednesday,Theft
812981593,C17702003,7/5/2017 8:00,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),8,Wednesday,Theft
814364002,C17037452,7/5/2017 8:00,"BURGLARY, COMM., F/E","BURGLARY, COMM., F/E",,19800 Block INTERNATIONAL BLVD,,SEATAC,WA,98188,,47.4255184,-122.2951579,8/3/2017 5:31,8/28/2017 5:32,POINT (-122.2951579 47.4255184),8,Wednesday,Breaking & Entering
811741098,C17033104,7/5/2017 8:10,TRESPASS,TRESPASS,,200 Block SW 150 ST,,BURIEN,WA,98166,,47.4694626,-122.3383185,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3383185 47.4694626),8,Wednesday,Property Crime
812192808,C17701859,7/5/2017 8:10,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH ST,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),8,Wednesday,Theft
811741097,C17701808,7/5/2017 8:25,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.0537341 47.3331416),8,Wednesday,Theft
811741095,C17701809,7/5/2017 8:30,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.0537341 47.3331416),8,Wednesday,Theft
811741096,C17701810,7/5/2017 8:30,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.0537341 47.3331416),8,Wednesday,Theft
812981590,C17702007,7/5/2017 9:00,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),9,Wednesday,Theft
812981589,C17702008,7/5/2017 9:05,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),9,Wednesday,Theft
812981588,C17702009,7/5/2017 9:10,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/20/2017 5:31,8/18/2017 5:32,POINT (-122.0537341 47.3331416),9,Wednesday,Theft
813414346,C17702055,7/5/2017 9:25,IDENTITY THEFT,IDENTITY THEFT,,200 Block S NORMANDY RD,,BURIEN,WA,98148,,47.442207,-122.3324006,7/25/2017 5:31,8/23/2017 5:32,POINT (-122.3324006 47.442207),9,Wednesday,Property Crime
813799465,C17702100,7/5/2017 9:50,IDENTITY THEFT,IDENTITY THEFT,,13000 Block NEWCASTLE WAY,,NEWCASTLE,WA,98059,,47.5377623,-122.1663877,7/29/2017 5:31,8/27/2017 5:32,POINT (-122.1663877 47.5377623),9,Wednesday,Property Crime
812111353,C17033135,7/5/2017 10:22,"LARCENY, TFA","LARCENY, TFA",,17700 Block SE 272,,COVINGTON,WA,98042,,47.3590658,-122.103949,7/11/2017 5:30,8/4/2017 5:32,POINT (-122.103949 47.3590658),10,Wednesday,Theft from Vehicle
812111352,C17701839,7/5/2017 10:35,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/11/2017 5:30,8/9/2017 5:32,POINT (-122.0537341 47.3331416),10,Wednesday,Theft
812111351,C17701840,7/5/2017 10:40,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/11/2017 5:30,8/9/2017 5:32,POINT (-122.0537341 47.3331416),10,Wednesday,Theft
812111350,C17701841,7/5/2017 10:45,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/11/2017 5:30,8/9/2017 5:32,POINT (-122.0537341 47.3331416),10,Wednesday,Theft
812294221,C17033225,7/5/2017 11:45,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,4500 Block KLAHANIE DR SE,,SAMMAMISH,WA,98029,,47.5648654,-122.0051779,7/13/2017 5:30,8/4/2017 5:32,POINT (-122.0051779 47.5648654),11,Wednesday,Drugs
811741085,C17033095,7/5/2017 12:00,"LARCENY, TFA","LARCENY, TFA",,16600 Block AURORA AV N,,SHORELINE,WA,98133,,47.7498316,-122.3454089,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3454089 47.7498316),12,Wednesday,Theft from Vehicle
811963995,C17033372,7/5/2017 12:00,VANDALISM OVER $1500,VANDALISM OVER $1500,,400 Block 228 AV NE,,SAMMAMISH,WA,98074,,47.6135977,-122.0313001,7/9/2017 5:30,8/5/2017 5:32,POINT (-122.0313001 47.6135977),12,Wednesday,Property Crime
812111349,C17033238,7/5/2017 12:00,TRESPASS,TRESPASS,,17300 Block SE 272 ST,,COVINGTON,WA,98042,,47.3582228,-122.111081,7/11/2017 5:30,8/4/2017 5:32,POINT (-122.111081 47.3582228),12,Wednesday,Property Crime
812192805,C17033996,7/5/2017 12:00,FORGERY CHECKS,FORGERY CHECKS,,14500 Block 25 AV NE,,SHORELINE,WA,98155,,47.7338276,-122.3019451,7/12/2017 5:30,8/9/2017 5:32,POINT (-122.3019451 47.7338276),12,Wednesday,Property Crime
812294220,C17033995,7/5/2017 12:00,FORGERY CHECKS,FORGERY CHECKS,,17500 Block STONE AV N,,SHORELINE,WA,98133,,47.7568899,-122.3429761,7/13/2017 5:30,8/9/2017 5:32,POINT (-122.3429761 47.7568899),12,Wednesday,Property Crime
811741084,C17033168,7/5/2017 12:06,TRESPASS,TRESPASS,,E,,SEATTLE,WA,,,47.6062095,-122.3320708,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3320708 47.6062095),12,Wednesday,Property Crime
811606848,C17701794,7/5/2017 12:30,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH ST,,KENT,WA,98042,,47.3331416,-122.0537341,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.0537341 47.3331416),12,Wednesday,Theft
811606846,C17701795,7/5/2017 12:35,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.0537341 47.3331416),12,Wednesday,Theft
811606847,C17701796,7/5/2017 12:35,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.0537341 47.3331416),12,Wednesday,Theft
811741077,C17033218,7/5/2017 14:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,13400 Block SE 171 WAY,,RENTON,WA,98058,,47.449226,-122.154019,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.154019 47.449226),14,Wednesday,Assault
811741076,C17033188,7/5/2017 14:11,TRESPASS,TRESPASS,,9600 Block 15 AV SW,,SEATTLE,WA,98106,,47.5171173,-122.353359,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.353359 47.5171173),14,Wednesday,Property Crime
811890540,C17033195,7/5/2017 14:15,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,2900 Block B ST SE,,AUBURN,WA,98002,,47.2827652,-122.2272487,7/8/2017 5:30,8/4/2017 5:32,POINT (-122.2272487 47.2827652),14,Wednesday,Assault
812192803,C17701877,7/5/2017 14:35,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),14,Wednesday,Theft
812192804,C17701878,7/5/2017 14:35,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),14,Wednesday,Theft
811741075,C17033196,7/5/2017 14:37,"VIOLATION OF COURT ORDERS, (FELONY)","VIOLATION OF COURT ORDERS, (FELONY)",,300 Block S 108 PL,,SEATTLE,WA,98168,,47.5063771,-122.3294543,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3294543 47.5063771),14,Wednesday,Other
812192802,C17701879,7/5/2017 14:45,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),14,Wednesday,Theft
812192801,C17701880,7/5/2017 14:50,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),14,Wednesday,Theft
812192800,C17701882,7/5/2017 14:55,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),14,Wednesday,Theft
811741074,C17033203,7/5/2017 15:00,CONTROLLED SUBSTANCE VIOLATION,CONTROLLED SUBSTANCE VIOLATION,,16200 Block SYLV,,BURIEN,WA,98166,,47.4580826,-122.3404455,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3404455 47.4580826),15,Wednesday,Drugs
812192799,C17701883,7/5/2017 15:00,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192798,C17701884,7/5/2017 15:05,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192797,C17701885,7/5/2017 15:10,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192796,C17701887,7/5/2017 15:15,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192795,C17701888,7/5/2017 15:20,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192794,C17701891,7/5/2017 15:25,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192793,C17701893,7/5/2017 15:30,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192792,C17701894,7/5/2017 15:35,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192791,C17701896,7/5/2017 15:40,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
812192790,C17701898,7/5/2017 15:45,"LARCENY, TFB","LARCENY, TFB",,21400 Block SE 300TH,,KENT,WA,98042,,47.3331416,-122.0537341,7/12/2017 5:30,8/10/2017 5:34,POINT (-122.0537341 47.3331416),15,Wednesday,Theft
811741069,C17033213,7/5/2017 16:15,"VIOLATION OF COURT ORDERS, (FELONY)","VIOLATION OF COURT ORDERS, (FELONY)",,13400 Block MARTIN LUTHER KING JR WAY S,,SEATTLE,WA,98178,,47.4830478,-122.2488687,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.2488687 47.4830478),16,Wednesday,Other
811741068,C17033227,7/5/2017 16:20,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,18900 Block 47 AV S,,SEATAC,WA,98188,,47.4333124,-122.2743828,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.2743828 47.4333124),16,Wednesday,Property Crime
811890537,C17033246,7/5/2017 16:40,TRESPASS,TRESPASS,,26900 Block MAPLE VALLEY BLK DIAMOND RD,,MAPLE VALLEY,WA,98038,,47.3603214,-122.0201657,7/8/2017 5:30,8/4/2017 5:32,POINT (-122.0201657 47.3603214),16,Wednesday,Property Crime
818712074,C17702516,7/5/2017 16:40,IDENTITY THEFT,IDENTITY THEFT,,19400 Block SE GREEN VALLEY RD,,AUBURN,WA,98092,,47.2898584,-122.0826665,9/16/2017 5:32,10/14/2017 5:32,POINT (-122.0826665 47.2898584),16,Wednesday,Property Crime
811741066,C17033220,7/5/2017 16:55,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,3200 Block S 150 ST,,SEATAC,WA,98188,,47.4688239,-122.2913402,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.2913402 47.4688239),16,Wednesday,Assault
811890535,C17033231,7/5/2017 17:53,"LARCENY, S/L","LARCENY, S/L",,26900 Block MAPLE VALLEY,,MAPLE VALLEY,WA,98038,,47.3603214,-122.0201657,7/8/2017 5:30,8/4/2017 5:32,POINT (-122.0201657 47.3603214),17,Wednesday,Theft
811606844,C17033064,7/5/2017 17:59,TRESPASS,TRESPASS,,17400 Block 140 AV NE,,WOODINVILLE,WA,98072,,47.7537443,-122.1527185,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.1527185 47.7537443),17,Wednesday,Property Crime
811741063,C17033279,7/5/2017 18:00,"BURGLARY, RES., N/F","BURGLARY, RES., N/F",,29200 Block 161 PL SE,,KENT,WA,98042,,47.3401255,-122.1264654,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.1264654 47.3401255),18,Wednesday,Breaking & Entering
811890533,C17033281,7/5/2017 19:24,"FRAUD, ALL OTHER","FRAUD, ALL OTHER",,4000 Block S 164 ST,,SEATAC,WA,98188,,47.4562912,-122.2820108,7/8/2017 5:30,8/4/2017 5:32,POINT (-122.2820108 47.4562912),19,Wednesday,Property Crime
811741060,C17033260,7/5/2017 19:30,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,27600 Block 44 PL S,,AUBURN,WA,98001,,47.354033,-122.277852,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.277852 47.354033),19,Wednesday,Other
811890532,C17033337,7/5/2017 20:00,TRESPASS,TRESPASS,,6900 Block NE 170 ST,,KENMORE,WA,98028,,47.7516467,-122.2487932,7/8/2017 5:30,8/5/2017 5:32,POINT (-122.2487932 47.7516467),20,Wednesday,Property Crime
811741059,C17033258,7/5/2017 20:40,TRESPASS,TRESPASS,,10400 Block 16 AV SW,,SEATTLE,WA,98146,,47.510034,-122.3550907,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.3550907 47.510034),20,Wednesday,Property Crime
811741058,C17033022,7/5/2017 20:45,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,34400 Block 46 AV S,,AUBURN,WA,98001,,47.2933949,-122.2763483,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.2763483 47.2933949),20,Wednesday,Assault
811890529,C17033362,7/5/2017 21:00,"THEFT, AUTO","THEFT, AUTO",,300 Block S 177 PL,,BURIEN,WA,98148,,47.4444191,-122.3307537,7/8/2017 5:30,8/5/2017 5:32,POINT (-122.3307537 47.4444191),21,Wednesday,Theft of Vehicle
811963992,C17033546,7/5/2017 21:00,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,1700 Block SW ROXBURY,,SEATTLE,WA,98106,,47.5174258,-122.3564967,7/9/2017 5:30,8/6/2017 5:32,POINT (-122.3564967 47.5174258),21,Wednesday,Property Crime
812111346,C17033267,7/5/2017 21:00,DRUNKENNESS,DRUNKENNESS,,10900 Block VASHON HWY SW,,VASHON,WA,98070,,47.5072868,-122.4628008,7/11/2017 5:30,8/4/2017 5:32,POINT (-122.4628008 47.5072868),21,Wednesday,Liquor
811741057,C17033266,7/5/2017 21:17,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,14400 Block SE 192 ST,,RENTON,WA,98058,,47.4303441,-122.1507348,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.1507348 47.4303441),21,Wednesday,Other
811606843,C17033048,7/5/2017 22:00,"ASSAULT, SIMPLE","ASSAULT, SIMPLE",,15400 Block 9 AV SW,,BURIEN,WA,98166,,47.4649749,-122.3458657,7/6/2017 5:30,8/4/2017 5:32,POINT (-122.3458657 47.4649749),22,Wednesday,Assault
811741054,C17701806,7/5/2017 22:00,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,15700 Block SE 344TH ST,,AUBURN,WA,98092,,47.2940065,-122.0805153,7/7/2017 5:30,8/4/2017 5:32,POINT (-122.0805153 47.2940065),22,Wednesday,Other
811890527,C17033314,7/5/2017 22:00,"LARCENY, NSC","LARCENY, NSC",,14400 Block 196 AV SE,,RENTON,WA,98059,,47.4734543,-122.0790516,7/8/2017 5:30,8/5/2017 5:32,POINT (-122.0790516 47.4734543),22,Wednesday,Theft
811890528,C17033348,7/5/2017 22:00,"BURGLARY, COMM., N/F","BURGLARY, COMM., N/F",,22700 Block 251 AV SE,,MAPLE VALLEY,WA,98038,,47.3982126,-122.0068431,7/8/2017 5:30,8/5/2017 5:32,POINT (-122.0068431 47.3982126),22,Wednesday,Breaking & Entering
811741053,C17701811,7/5/2017 22:30,"LARCENY, NSC","LARCENY, NSC",,1000 Block SW 150TH ST,,BURIEN,WA,98166,,47.4685577,-122.347247,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.347247 47.4685577),22,Wednesday,Theft
811741051,C17701812,7/5/2017 23:25,"LARCENY, TFA","LARCENY, TFA",,1200 Block SW 132ND LN,,BURIEN,WA,98146,,47.4837747,-122.350109,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.350109 47.4837747),23,Wednesday,Theft from Vehicle
811741048,C17033397,7/6/2017 0:00,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,2000 Block NW 190 ST,,SHORELINE,WA,98177,,47.7669945,-122.3826246,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.3826246 47.7669945),0,Thursday,Property Crime
811890524,C17033338,7/6/2017 0:00,"BURGLARY, COMM., ATTEMPT","BURGLARY, COMM., ATTEMPT",,25000 Block SE 184 ST,,MAPLE VALLEY,WA,98038,,47.4368021,-122.0079732,7/8/2017 5:30,8/5/2017 5:32,POINT (-122.0079732 47.4368021),0,Thursday,Breaking & Entering
811890525,C17033446,7/6/2017 0:00,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,21400 Block INTERNATIONAL BLVD S,,SEATAC,WA,98198,,47.4104026,-122.2974138,7/8/2017 5:30,8/5/2017 5:32,POINT (-122.2974138 47.4104026),0,Thursday,Property Crime
812111343,C17033288,7/6/2017 0:00,"THEFT, AUTO","THEFT, AUTO",,17700 Block AMBAUM BLVD S,,BURIEN,WA,98148,,47.4434434,-122.3288985,7/11/2017 5:30,8/5/2017 5:32,POINT (-122.3288985 47.4434434),0,Thursday,Theft of Vehicle
812111345,C17033360,7/6/2017 0:00,VANDALISM UNDER $1500,VANDALISM UNDER $1500,,16100 Block SE 386 WAY,,AUBURN,WA,98092,,47.2555026,-122.1265196,7/11/2017 5:30,8/5/2017 5:32,POINT (-122.1265196 47.2555026),0,Thursday,Property Crime
821271964,C17049332,7/6/2017 0:00,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,,16000 Block 1 AV S,,BURIEN,WA,98148,,47.4592743,-122.3336247,10/7/2017 5:31,11/5/2017 5:32,POINT (-122.3336247 47.4592743),0,Thursday,Other
811890522,C17033299,7/6/2017 0:15,"LARCENY, TFA","LARCENY, TFA",,37500 Block SE NORTH BEND WAY,,SNOQUALMIE,WA,98065,,47.5186499,-121.8417728,7/8/2017 5:30,8/5/2017 5:32,POINT (-121.8417728 47.5186499),0,Thursday,Theft from Vehicle
811741047,C17033290,7/6/2017 0:20,TRESPASS,TRESPASS,,6800 Block NE BOTHELL WAY,,KENMORE,WA,98028,,47.7584205,-122.2497493,7/7/2017 5:30,8/5/2017 5:32,POINT (-122.2497493 47.7584205),0,Thursday,Property Crime
812408133,C17033292,7/6/2017 0:46,DUI,DUI,,I,,RENTON,WA,,,47.4828776,-122.2170661,7/14/2017 5:30,8/5/2017 5:32,POINT (-122.2170661 47.4828776),0,Thursday,Traffic
811963989,C17033294,7/6/2017 0:50,TRESPASS,TRESPASS,,15000 Block 1 AV S,,BURIEN,WA,98148,,47.4686518,-122.3338604,7/9/2017 5:30,8/5/2017 5:32,POINT (-122.3338604 47.4686518),0,Thursday,Property Crime
